大田病院附属うのき診療所,東京都大田区鵜の木3-13-10,03-3750-5351,#N/A,9:00,12:00,14:00,16:30,9:00,12:00,,,9:00,12:00,14:00,16:30,9:00,12:00,14:00,16:30,9:00,12:00,14:00,16:30,9:00,12:00,,,,,,,x
医療法人社団かわうち幸生会 西尾久クリニック,東京都荒川区西尾久６－１５－５,03-3800-1717,#N/A,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,,,9:00,12:00,15:00,18:00,9:00,12:00,,,,,,,x
竹内内科小児科医院,東京都大田区田園調布本町４０－１２,03-3721-5222,#N/A,9:00,12:00,15:30,19:00,9:00,12:00,15:30,19:00,9:00,12:00,15:30,19:00,9:00,12:00,15:30,19:00,9:00,12:00,,,9:00,12:00,,,,,,,英語
井荻クリニック,東京都杉並区下井草5-18-7,03-6915-0251,#N/A,,,12:00,15:00,,,12:00,15:00,,,12:00,15:00,,,12:00,15:00,,,12:00,15:00,,,,,,,,,x
ひろせ内科外科クリニック,東京都荒川区荒川区西日暮里５－２７－２グリーンリーフオオツカ２階,03-3803-6260,#N/A,12:00,14:00,18:00,19:00,12:00,14:00,18:00,19:00,12:00,14:00,18:00,19:00,12:00,14:00,18:00,19:00,12:00,14:00,18:00,19:00,,,,,,,,,なし
町田市民病院,東京都町田市旭町2-15-41,042-722-2230,#N/A,0:00,12:00,12:00,24:00:00,0:00,12:00,12:00,24:00:00,0:00,12:00,12:00,24:00:00,0:00,12:00,12:00,24:00:00,0:00,12:00,12:00,24:00:00,0:00,12:00,12:00,24:00:00,0:00,12:00,12:00,24:00:00,x
医療法人社団伸和会武井クリニック,東京都大田区南雪谷２－１７－７第三サンユービル１階,03-5499-8322,#N/A,11:00,12:00,17:00,18:00,11:00,12:00,17:00,18:00,,,,,11:00,12:00,17:00,18:00,11:00,12:00,17:00,18:00,10:30,12:00,22:30,12:00,,,,,x
医療法人社団中興会ﾐﾙディス内科胃腸科クリニック,東京都足立区千住3-98千住ﾐﾙディスⅡ番館304,03-3888-1871,#N/A,12:00,13:00,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,x
日暮里内科・糖尿病内科クリニック,東京都荒川区西日暮里2-26-12ガーネットビル2F,web予約,#N/A,10:00,13:00,,,10:00,13:00,16:00,19:00,,,,,10:00,13:00,16:00,19:00,10:00,13:00,16:00,19:00,9:00,13:00,,,9:00,13:00,,,x
道川内科クリニック,東京都台東区入谷2-24-11,03-3873-1271,内科・循環器内科・消化器内科・血液内科,9:00,12:00,16:00,18:00,9:00,12:00,16:00,18:00,9:00,12:00,16:00,18:00,9:00,12:00,12:00,12:00,9:00,12:00,12:00,12:00,9:00,12:00,12:00,12:00,,,,,x
医療法人曙新泉会知念医院,東京都西東京市泉町1-11-14,042-467-7788,#N/A,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,,,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,,,,,9:00,12:00,,,x
一般社団法人文京区医師会付属診療所,東京都文京区千駄木２－２６－８－３Ｆ,03-3823-2217,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,9:30,12:00,12:00,16:00,x
医療法人社団澄琴会 夏目坂皮フ科クリニック,東京都新宿区原町３－３７,03-6205-6555,#N/A,12:00,15:00,19:00,20:00,12:00,15:00,19:00,20:00,,,,,12:00,15:00,19:00,20:00,12:00,15:00,19:00,20:00,12:00,14:00,17:00,20:00,,,,,中国語
公益財団法人佐々木研究所附属 杏雲堂病院,東京都千代田区神田駿河台１－８,03-3292-2051,#N/A,9:00,13:00,13:00,16:00,9:00,13:00,13:00,16:00,9:00,13:00,13:00,16:00,9:00,13:00,13:00,16:00,9:00,13:00,13:00,16:00,9:00,12:00,,,,,,,x
あいクリニック中沢,東京都多摩市中沢2-5-3,042-311-2820,#N/A,9:00,12:00,14:00,17:00,9:00,12:00,,,,,,,9:00,12:00,,,9:00,12:00,,,,,,,,,,,x
医療法人社団藤佳会 目黒やすだ内科クリニック,東京都目黒区目黒3-10-13-4階,03-6303-2755,#N/A,8:50,12:40,14:30,18:30,8:50,12:40,14:30,18:30,8:50,12:40,,,8:50,12:40,14:30,18:30,8:50,12:40,14:30,18:30,8:50,12:40,,,,,,,英語
医療法人社団愛優会 西葛西三丁目診療所,東京都江戸川区西葛西3-11-8,03-3869-1465,#N/A,9:30,12:00,13:00,17:00,9:30,12:00,13:00,17:00,9:30,12:00,13:00,17:00,9:30,12:00,13:00,17:00,9:30,12:00,13:00,17:00,,,,,,,,,x
たにざき循環器内科クリニック,東京都府中市若松町1-5-20,042-319-0056,#N/A,,,13:00,14:00,,,13:00,14:00,,,13:00,14:00,,,,,,,13:00,14:00,,,,,,,,,x
汐入診療所,東京都荒川区南千住8-10-3-101,03-3807-2302,#N/A,9:00,12:00,14:00,16:30,9:00,12:00,14:00,16:30,9:00,12:00,14:00,16:30,9:00,12:00,14:00,19:30,9:00,12:00,14:00,16:30,9:00,12:00,,,,,,,x
循環器内科クリニックひらおか,東京都小金井市貫井北町1-24-15,042-316-1735,#N/A,,,14:00,16:00,,,14:00,16:00,,,14:00,16:00,,,,,,,14:00,16:00,,,,,,,,,英語
武蔵村山市休日急患診療所,東京都武蔵村山市本町1-23,042-564-4114,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,9:30,11:30,13:00,15:00,x
おかべふじこ内科・循環器クリニック,東京都新宿区市谷田町1-19-301,03-3269-1021,#N/A,9:00,12:00,14:00,19:00,9:00,12:00,14:00,18:00,9:00,12:00,14:00,18:00,9:00,12:00,14:00,18:00,9:00,12:00,14:00,18:00,9:00,12:00,0:00,13:00,,,,,x
今井内科,東京都府中市晴見町1－17－24ハイツ山下101,042-361-4613,#N/A,9:00,12:00,,,9:00,12:00,,,9:00,12:00,,,,,,,9:00,12:00,,,,,,,,,,,英語 片言程度
医療法人社団幸和会 駒一クリニック,東京都豊島区駒込1-4-1,03-5977-8701,#N/A,11:00,12:00,17:00,18:00,11:00,12:00,17:00,18:00,11:00,12:00,17:00,18:00,,,,,11:00,12:00,17:00,18:00,12:00,13:00,,,,,,,x
ことぶき耳鼻咽喉科,東京都台東区寿1-17-10-102,03-3843-3107,耳鼻いんこう科,11:30,13:00,14:30,18:00,,,,,11:30,13:00,14:30,18:00,11:30,13:00,14:30,18:00,11:30,13:00,14:30,18:00,9:30,13:00,,,,,,,英語
医療法人社団渡航者健診クリニック,東京都千代田区有楽町１－７－１有楽町電気ビル南館３階,03-3212-0105,#N/A,9:00,13:00,14:30,18:00,9:00,13:00,14:30,18:00,9:00,13:00,14:30,18:00,9:00,13:00,14:30,18:00,9:00,13:00,14:30,18:00,,,,,,,,,英語、それ以外の外国語は翻訳機や通訳者との３者通訳を通じて対応可能。
日比谷クリニック,東京都千代田区有楽町1-7-1有楽町電気ビル南館３階,03-3215-1105,#N/A,10:00,13:00,14:30,19:00,10:00,13:00,14:30,19:00,10:00,13:00,14:30,19:00,10:00,13:00,14:30,19:00,10:00,13:00,14:30,19:00,,,,,,,,,英語のほかに、通訳を通じて３者会話や翻訳機を使って各国の言語に対応可能。
いしい耳鼻咽喉科,東京都杉並区荻窪5-16-20,03-3398-3387,#N/A,,,14:00,14:30,,,14:00,14:30,,,14:00,14:30,,,,,,,14:00,14:30,,,,,,,,,x
ときわ台はしもと小児科アレルギー科,東京都板橋区常盤台1-2-3新光常盤台ビル3階,03-6454-5415,#N/A,11:30,12:30,18:00,19:00,11:30,12:30,18:00,19:00,11:30,12:30,17:00,18:00,11:30,12:30,18:00,19:00,11:30,12:30,,,,,12:30,13:30,,,,,なし
みなみ野こどもクリニック,東京都八王子市西片倉3-1-4,042-637-5151,#N/A,9:00,12:00,16:00,18:00,9:00,12:00,16:00,18:00,9:00,12:00,16:00,18:00,12:00,12:00,16:00,18:00,9:00,12:00,16:00,18:00,9:00,12:00,,,,,,,x
斎藤医院,東京都板橋区桜川2-11-5,03-3933-0386,#N/A,,,12:00,13:00,,,12:00,13:00,,,12:00,13:00,,,12:00,13:00,,,,,,,12:00,13:00,,,,,x
葛西そらまめクリニック,東京都江戸川区東葛西5-19-3,03-6808-6080,#N/A,11:00,12:00,16:00,17:00,11:00,12:00,16:00,17:00,11:00,12:00,16:00,17:00,11:00,12:00,16:00,17:00,11:00,12:00,16:00,17:00,11:00,12:00,16:00,17:00,,,,,x
かわまたこどもクリニック,東京都世田谷区羽根木2-40-23-1F,03-3321-3077,#N/A,9:00,12:00,16:00,18:00,,,16:00,18:00,9:00,12:00,16:00,18:00,,,,,9:00,12:00,16:00,18:00,9:30,12:30,,,,,,,x
西川医院,東京都品川区旗の台4-1-5,03-3781-7825,#N/A,10:30,11:30,18:00,19:00,10:30,11:30,18:00,19:00,10:30,11:30,,,10:30,11:30,,,10:30,11:30,18:00,19:00,10:30,11:30,,,,,,,x
医療法人社団　佐々木クリニック佐々木クリニック多摩平,東京都日野市多摩平1-8-10,042-585-2591,#N/A,10:00,11:30,,,10:00,11:30,,,10:00,11:30,,,10:00,11:30,,,10:00,11:30,,,,,,,,,,,x
国立の森ファミリークリニック,東京都国立市中1-17-26,042-573-7070,#N/A,,,15:00,16:00,,,15:00,16:00,,,15:00,16:00,,,,,,,15:00,16:00,,,,,,,,,x
医療法人社団藤樹会 北品川藤クリニック,東京都品川区北品川1－23－18,03-6433-9957,#N/A,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,,,9:00,12:00,15:00,18:00,,,,,9:00,12:00,14:00,18:00,,,,,x
マルファン・大動脈・ハートクリニック 青見循環器外科・内科,東京都新宿区河田町７－１有馬ビル１階,03-3356-1620,#N/A,12:00,12:30,16:30,17:00,,,,,12:00,12:30,16:30,17:00,,,,,12:00,12:30,16:30,17:00,13:30,14:30,,,,,,,英語
医療法人社団銀陽会丸茂医院,東京都小金井市本町2-12-1,042-383-2232,#N/A,11:00,12:00,16:30,17:30,11:00,12:00,16:30,17:30,11:00,12:00,16:30,17:30,,,,,11:00,12:00,16:30,17:30,11:00,12:00,,,,,,,x
ケン小児科内科クリニック,東京都国分寺市東恋ケ窪５-14-1,042-320-5045,#N/A,,,14:00,21:00,,,,,,,14:00,21:00,,,14:00,21:00,,,,,,,14:00,21:00,,,14:00,21:00,日本
千石耳鼻咽喉科・アレルギー科,東京都文京区千石1-29-12千石片岡ビル1F,03-5395-8733,#N/A,,,21:30,16:30,,,21:30,16:30,,,,,,,21:30,16:30,,,21:30,16:30,,,21:30,23:30,,,,,x
亀有内科・呼吸器クリニック,東京都葛飾区亀有3-37-17,03-3602-1159,#N/A,9:00,12:30,14:30,18:00,9:00,12:30,14:30,18:00,9:00,12:30,14:30,18:00,,,,,9:00,12:30,14:30,18:00,9:00,14:30,,,,,,,x
医療法人社団健拓会　西沢クリニック,東京都豊島区東池袋5-49-6,03-5958-7738,#N/A,,,,,,,14:00,15:00,,,,,,,,,,,13:00,14:00,,,,,,,,,x
医療法人社団慶心会井太家医院,東京都墨田区堤通１－５－１５,03-3611-1801,#N/A,,,,,,,13:30,15:30,,,,,,,,,,,13:30,15:30,,,,,,,,,x
あいクリニック,東京都新宿区下宮比町３－２,03-6265-3885,#N/A,10:00,11:00,17:30,18:30,10:00,11:00,,,10:00,11:00,17:30,18:30,10:00,11:00,,,10:00,11:00,17:30,18:30,,,,,,,,,日本
医療法人社団博樹健美会 臼井医院,東京都世田谷区成城5-7-12,03-3482-2253,#N/A,11:30,12:30,17:00,18:30,11:30,12:30,17:00,18:30,11:30,12:30,17:00,18:30,,,,,11:30,12:30,17:00,18:30,11:00,12:30,,,,,,,英語（医師が対応）
医療法人社団クレッセント さくらが丘小児科クリニック,東京都世田谷区桜丘3-10-22,03-3439-3077,#N/A,10:00,12:00,16:00,17:00,,,,,10:00,12:00,16:00,17:00,10:00,12:00,16:00,17:00,10:00,12:00,16:00,17:00,10:00,12:00,,,,,,,なし
東京都台東区立台東病院,東京都台東区千束３－２０－５,03-3876‐1001,#N/A,9:00,11:30,14:00,16:00,9:00,11:30,14:00,16:00,9:00,11:30,14:00,16:00,9:00,11:30,14:00,16:00,9:00,11:30,14:00,16:00,9:00,11:30,,,,,,,x
やすたけ内科クリニック,東京都小金井市梶野町5-3-6-101,042-388-8880,#N/A,11:00,12:00,,,11:00,12:00,,,11:00,12:00,,,,,,,,,,,,,,,,,,,x
社会医療法人社団大成会　長汐病院,東京都豊島区池袋1-5-8,03-3984-6161,#N/A,9:00,11:00,14:00,16:00,9:00,11:00,14:00,16:00,9:00,11:00,14:00,16:00,9:00,11:00,14:00,16:00,9:00,11:00,14:00,16:00,,,,,,,,,外国語は対応出来ない
メディカクリニック,東京都千代田区神田小川町3-1-10,web予約,#N/A,9:00,13:00,14:00,15:45,,,,,9:00,13:00,14:00,15:45,9:00,13:00,14:00,15:45,,,,,9:00,13:00,14:00,15:45,,,,,x
生協浮間診療所,東京都北区浮間3-22-1,03-3558-8361,#N/A,11:00,12:30,14:00,16:00,11:00,12:30,14:00,16:00,9:30,12:30,14:00,16:00,11:00,12:30,,,11:00,12:30,14:00,16:00,9:30,12:30,,,,,,,英語
日比谷川畑診療室,東京都港区西新橋1-3-1西新橋スクエア３F,03-3502-5711,#N/A,,,18:30,19:00,,,,,,,18:30,19:30,,,,,,,18:30,19:00,,,,,,,,,x
医療法人社団 聖フランシスコ会 国立聖林クリニック,東京都国立市西２－１０－１０,042-580-6102,#N/A,11:00,12:00,16:00,17:00,11:00,12:00,16:00,17:00,11:00,12:00,16:00,17:00,11:00,12:00,16:00,17:00,11:00,12:00,16:00,17:00,11:00,12:00,,,,,,,英語
自由が丘脳神経頭痛めまいクリニック,東京都目黒区緑が丘2-24-15コリーヌ自由が丘EST2階,03-3723-8008,#N/A,,,14:00,14:30,,,14:00,14:30,,,14:00,14:30,,,14:00,14:30,,,,,,,,,,,,,日本語のみ
医療法人社団 正井診療所,東京都江東区海辺12-11,03-3644-0943,#N/A,9:00,12:00,16:00,19:00,9:00,12:00,16:00,19:00,9:00,12:00,16:00,19:00,,,,,9:00,12:00,16:00,19:00,9:00,12:00,,,,,,,x
医療法人社団廣和会 中島クリニック,東京都北区東十条3-1-14,03-6915-4700,#N/A,11:00,13:00,,,11:00,13:00,,,,,,,11:00,13:00,,,11:00,13:00,,,11:00,13:00,,,,,,,x
藤田医院,東京都世田谷区玉川田園調布１－８－１,03-3721-0611,#N/A,,,17:00,18:00,,,17:00,18:00,,,,,,,17:00,18:00,,,0:00,18:00,,,,,,,,,x
ほさか内科医院,東京都江戸川区松江3-11-8,03-3651-5575,#N/A,,,,,11:00,12:00,16:00,17:00,,,,,,,,,11:00,12:00,16:00,17:00,,,,,,,,,x
医療法人社団 玉寄クリニック,東京都中央区日本橋人形町1-12-11-105,03-3661-5555,#N/A,12:00,13:00,17:00,18:00,12:00,13:00,17:00,18:00,12:00,13:00,17:00,18:00,12:00,13:00,,,12:00,13:00,17:00,18:00,12:00,13:00,,,,,,,x
森山医院,東京都世田谷区中町2-17-20,03-3701-6621,#N/A,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,,,9:00,12:00,15:00,18:00,9:00,12:00,,,,,,,なし
松川内科クリニック,東京都三鷹市井の頭2-1-17-201,0422-70-5525,#N/A,,,18:00,19:00,,,18:00,19:00,,,,,,,18:00,19:00,,,18:00,19:00,,,12:00,13:00,,,,,x
医療法人社団仁利会こうらクリニック,東京都世田谷区豪徳寺1-23-22,03-3425-2333,#N/A,11:30,13:30,18:00,19:00,11:30,13:30,18:00,19:00,,,,,11:30,13:30,18:00,19:00,11:30,13:30,18:00,19:00,11:30,13:30,,,,,,,x
菅澤医院,東京都世田谷区中町4-31-13,03-3701-1650,#N/A,9:00,12:00,15:00,18:00,9:00,15:00,15:00,19:00,9:00,12:00,15:00,18:00,9:00,12:00,,,9:00,12:00,15:00,18:00,9:00,12:00,,,,,,,x
松下胃腸科外科,東京都足立区西新井栄町3-16-17,03-3886-6616,#N/A,,,13:00,14:00,,,13:00,14:00,,,13:00,14:00,,,13:00,14:00,,,13:00,14:00,,,,,,,,,x
弘中クリニック,東京都世田谷区等々力3-5-2,03-6914-2600,#N/A,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,,,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,,,,,,,,,なし
たち内科小児科クリニック,東京都江東区北砂5-20,03-6666-5133,#N/A,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,15:00,19:00,,,,,9:00,12:00,15:00,18:00,9:00,12:00,,,,,,,x
むさしこやま耳鼻咽喉科,東京都目黒区目黒本町6-1-2,web予約,#N/A,9:00,11:40,14:30,17:40,9:00,11:40,14:30,17:40,9:00,11:40,14:30,17:40,9:00,11:40,14:30,17:40,9:00,11:40,14:30,17:40,9:00,11:40,,,,,,,x
雪月花メディカルクリニック秋葉原中央通診療所,東京都千代田区神田須田町1-7-8,03-3525-8025,#N/A,10:00,15:00,18:00,20:00,10:00,15:00,18:00,20:00,10:00,15:00,18:00,20:00,10:00,15:00,18:00,20:00,10:00,15:00,18:00,20:00,,,,,,,,,なし
医療法人社団積心会 澤渡循環器クリニック,東京都八王子市打越町1197-1,042-632-0255,#N/A,,,,,,,17:00,18:00,,,17:00,18:00,,,17:00,18:00,,,17:00,18:00,,,17:00,18:00,,,,,x
とようら小児科,東京都港区芝浦３－１１－５,03-5442-8872,#N/A,11:00,12:00,16:00,18:00,11:00,12:00,16:00,18:00,11:00,12:00,16:00,18:00,11:00,12:00,16:00,18:00,11:00,12:00,16:00,18:00,,,0:00,14:00,,,,,なし
医療法人社団おばた整形外科耳鼻咽喉科クリニック,東京都大田区西蒲田4-30-19,03-5700-0788,#N/A,12:15,13:15,,,12:15,13:15,,,12:15,13:15,,,,,,,12:15,13:15,,,12:15,13:15,,,,,,,なし
医療法人社団冨慶会 しのはら小児クリニック,東京都町田市小川１－２－８,042-795-3003,小児科,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,,,,,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,,,,,,,英語
サンタハウスこどもクリニック,東京都品川区小山３－１－２,03-3719-5533,#N/A,9:00,12:30,15:00,18:30,9:00,12:30,15:00,18:30,9:00,12:30,15:00,18:30,9:00,12:30,,,9:00,12:30,15:00,18:30,9:00,12:30,,,,,,,日本語のみ
社会福祉法人 浅草寺病院,東京都台東区浅草2-30-17,03-3841-3330,#N/A,,,13:00,17:00,,,13:00,17:00,,,13:00,17:00,,,13:00,17:00,,,13:00,17:00,,,13:00,17:00,,,,,x
医療法人社団共済会　共済会櫻井病院,東京都府中市是政2-36,042-362-5141,#N/A,,,14:00,16:00,,,14:00,16:00,,,14:00,16:00,,,14:00,16:00,,,14:00,16:00,,,14:00,16:00,,,,,x
なかよしこどもクリニック,東京都八王子市堀之内2-6-5-森本ビル201,042-679-6778,#N/A,9:00,13:00,15:00,17:30,9:00,13:00,15:00,17:30,,,,,9:00,13:00,15:00,17:30,9:00,13:00,15:00,17:30,9:00,11:30,,,,,,,日本語のみ
医療法人社団成城加々美クリニック,東京都世田谷区成城9-5-13,03-5490-7550,#N/A,9:30,12:00,15:30,18:00,9:30,12:00,15:30,18:00,,,,,9:30,12:00,15:30,18:00,9:30,12:00,15:30,18:00,9:30,12:00,,,,,,,x
休日・準夜急患こどもクリニック,東京都町田市原町田5-8-21,042-710-0927,小児科,,,19:00,22:00,,,19:00,22:00,,,19:00,22:00,,,19:00,22:00,,,19:00,22:00,,,19:00,22:00,9:00,17:00,19:00,22:00,x
医療法人社団光葉会 佐川クリニック,東京都練馬区平和台2-11-14,03-6915-7233,#N/A,,,12:45,13:45,,,,,,,12:45,13:45,,,12:45,13:45,,,12:45,13:45,,,12:45,13:45,,,,,電子機器使用するために日本語は話せなくても全ての外国人の受け入れは可能です。(当クリニックでは問題なく対応しております)
医療法人社団裕栄会　高砂診療所,東京都葛飾区高砂3-6-9,03-3659-3107,#N/A,9:00,12:30,15:30,19:00,9:00,12:30,15:30,19:00,,,,,9:00,12:30,15:30,19:00,9:00,12:30,15:30,19:00,9:00,13:00,,,,,,,x
医療法人社団田中医院,東京都世田谷区北烏山7-26-11,03-3300-2110,#N/A,9:00,12:30,15:00,18:00,8:45,12:30,15:00,18:00,9:00,12:30,15:00,18:00,,,,,9:00,12:30,15:00,18:00,8:00,13:00,,,,,,,x
医療法人社団浅間会宮下こどもクリニック,東京都板橋区成増2－21－22,03-5967-0415,#N/A,9:00,11:00,15:00,17:00,9:00,11:00,15:00,17:00,9:00,11:00,15:00,17:00,9:00,11:00,,,9:00,11:00,15:00,17:00,9:00,11:00,,,,,,,x
医療法人社団 明晃会 成城グランクリニック,東京都世田谷区成城8-20-1,03-6411-9977,#N/A,11:00,12:00,,,11:00,12:00,,,11:00,12:00,,,,,,,,,,,,,,,,,,,x
牛込外科胃腸科,東京都新宿区高田馬場,03-3361-0301,#N/A,11:00,13:30,12:00,13:30,11:00,13:30,12:00,13:30,11:00,13:30,12:00,13:30,,,,,11:00,13:30,12:00,13:30,11:00,13:30,12:00,13:30,,,,,英語
佐々木内科クリニック,東京都千代田区麹町4-4-6麹町4丁目小倉ビル2階,03-3264-3635,#N/A,,,15:00,17:00,,,15:00,17:00,,,,,,,15:00,17:00,,,15:00,17:00,,,,,,,,,x
四谷・長島クリニック,東京都新宿区若葉1-4-7,03-5368-1686,#N/A,12:00,13:00,18:00,19:00,12:00,13:00,,,,,,,,,,,12:00,13:00,18:00,19:00,12:00,13:00,,,,,14:00,15:00,x
たけいち内科クリニック,東京都町田市小川1-14-1,042-850-6555,内科、内視鏡内科、消化器内科、アレルギー科、呼吸器内科、漢方内科,,,13:00,15:00,,,13:00,15:00,,,,,,,13:00,15:00,,,13:00,15:00,,,13:00,15:00,,,,,x
医療法人社団恵瑛会 上杉耳鼻咽喉科医院,東京都練馬区南大泉４－４８－７,03-3924-8187,#N/A,10:00,11:00,16:00,17:00,10:00,11:00,16:00,17:00,10:00,11:00,16:00,17:00,,,,,10:00,11:00,16:00,17:00,11:00,12:00,,,,,,,英語
関町こどもクリニック,東京都練馬区関町北５－１５－２６,03-5991-0888,#N/A,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,,,,,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,,,,,,,英語
医療法人社団同友会春日クリニック,東京都文京区小石川1-12-16,03-3813-0080,#N/A,,,16:00,17:00,,,16:00,17:00,,,16:00,17:00,,,16:00,17:00,,,16:00,17:00,,,,,,,,,x
医療法人社団青和会 井上整形外科,東京都台東区浅草4-41-6,03-3874-9521,内科・リウマチ科・整形外科・リハビリテ－ション科,11:30,12:00,,,11:30,12:00,,,11:30,12:00,,,,,,,11:30,12:00,,,,,,,,,,,x
ライズ訪問診療クリニック,東京都狛江市岩戸北2-12-12,03-4405-6372,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
マタニティークリニック小島医院,東京都昭島市朝日町4-1-27,042-541-0020,#N/A,,,13:00,14:00,,,13:00,14:00,,,13:00,14:00,,,,,,,13:00,14:00,,,,,,,,,x
医療法人社団　成宗診療所,東京都杉並区成田東,03-3392-6967,#N/A,11:45,12:15,,,11:45,12:15,,,11:45,12:15,,,,,,,,,,,,,,,,,,,x
田園小児科クリニック,東京都大田区田園調布5-36-3,03-3722-0765,#N/A,9:00,12:00,15:30,18:30,9:00,12:00,15:30,18:30,9:00,12:00,15:30,18:30,,,,,9:00,12:00,15:30,18:30,9:00,14:30,,,,,,,x
(医)啓正会本宮形成整形外科,東京都台東区寿４－１０－１１,03-3841-4361,整形外科、形成外科、内科、皮膚科,,,12:00,13:00,,,,,,,,,11:30,12:30,,,,,,,,,,,,,,,無し
松原ファミリークリニック,東京都世田谷区松原5-42-2,03-5355-4976,#N/A,9:00,12:00,16:00,19:00,9:00,12:00,16:00,19:00,,,,,9:00,12:00,16:00,19:00,9:00,12:00,16:00,19:00,9:00,12:00,,,,,,,x
水庭クリニック,東京都豊島区東池袋2-55-4,03-3971-7057,#N/A,9:00,13:00,15:00,17:00,9:00,13:00,15:00,17:00,,,,,9:00,13:00,15:00,17:00,9:00,13:00,15:00,17:00,9:00,13:00,,,,,,,x
特定医療法人社団研精会　はらまちクリニック,東京都新宿区原町2-43,03-3341-8536,#N/A,9:00,12:00,15:30,17:00,9:00,12:00,15:30,17:00,9:00,12:00,15:30,17:00,9:00,12:00,15:30,17:00,9:00,12:00,15:30,17:00,9:00,12:00,,,,,,,x
よぎ医院,東京都大田区中央8-1-5,03-3751-0883,#N/A,11:30,12:30,18:00,19:00,11:30,12:30,18:00,19:00,11:30,12:30,18:00,19:00,11:30,12:30,,,11:30,12:30,18:00,19:00,11:30,12:30,,,,,,,x
医療法人社団希照会 ひばりが丘てらむらクリニック,東京都西東京市ひばりが丘3-3-16,042-452-3960,#N/A,9:00,12:00,14:30,17:30,9:00,12:00,14:30,17:30,9:00,12:00,14:30,17:30,,,,,9:00,12:00,14:30,17:30,9:00,12:00,0:00,13:00,,,,,x
ふたばこどもクリニック,東京都世田谷区梅丘１-２４-１２,03-5426-1021,#N/A,11:30,12:00,17:30,18:00,11:30,12:00,17:30,18:00,11:30,12:00,,,11:30,12:00,17:30,18:00,11:30,12:00,17:30,18:00,11:30,12:00,,,,,,,x
石崎耳鼻咽喉科医院,東京都渋谷区初台1-48-4,03-3377-6975,#N/A,10:00,13:00,15:00,19:00,10:00,13:00,15:00,19:00,10:00,13:00,15:00,19:00,10:00,13:00,15:00,19:00,10:00,13:00,15:00,19:00,10:00,13:00,,,,,,,x
医療法人社団理仁会ツインタワーすみとしクリニック,東京都江東区住吉1-19-1ツインタワーすみとし204,03-3635-0010,#N/A,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,,,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,10:00,13:00,,,,,,,x
吉村小児科,東京都文京区大塚2-18-6,03-3943-3806,#N/A,9:00,11:30,,,9:00,11:30,,,,,,,9:00,11:30,,,9:00,11:30,,,9:00,11:30,,,,,,,x
加藤医院,東京都世田谷区北沢2-22-11,03-3412-1401,#N/A,9:00,12:00,14:00,19:00,9:00,12:00,18:00,19:00,9:00,12:00,14:00,17:00,,,,,9:00,12:00,14:00,19:00,,,,,,,,,x
医療法人社団 誠心堂会  笠原クリニック,東京都渋谷区広尾,03-3441-7622,#N/A,,,13:00,15:00,,,13:00,15:00,,,13:00,15:00,,,,,,,13:00,15:00,,,15:00,17:00,,,,,なし。
医療法人社団くすのき会わかすぎ小児科クリニック,東京都荒川区荒川7-46-1-205マークスタワー町屋,03-3810-7800,#N/A,11:00,12:00,,,11:00,12:00,,,11:00,12:00,,,11:00,12:00,,,11:00,12:00,,,11:00,12:00,,,,,,,x
上高田ちば整形外科・小児科,東京都中野区上高田1-8-13メディカルプレイス上高田101,03-3228-1555,整形外科;小児科;リハビリテーション科;形成外科,9:00,11:00,14:30,17:00,9:00,11:00,14:30,17:00,9:00,11:00,14:30,17:00,9:00,11:00,,,9:00,11:00,14:30,17:00,9:00,11:00,,,,,,,x
清水クリニック,東京都港区赤坂４－４－１１,03-6441-0358,#N/A,12:00,14:00,17:00,19:00,12:00,14:00,17:00,19:00,12:00,14:00,17:00,19:00,12:00,14:00,17:00,19:00,12:00,14:00,17:00,19:00,,,,,,,,,x
医療法人社団 野崎医院,東京都三鷹市野崎3-18-18,0422-31-8373,#N/A,,,15:00,16:00,,,15:00,16:00,,,15:00,16:00,,,,,,,15:00,16:00,,,,,,,,,x
